debugYJ5Nk:debugcDJ8S,initialized,0,,1524695918475
A1BQCRF5Q76YFY:30LSNF239UVSXND5UJBBY9VVBENI2M,window_resize,0,"[1024, 721]",1525362934318
A1BQCRF5Q76YFY:30LSNF239UVSXND5UJBBY9VVBENI2M,focus,15195,off,1525362949513
A1BQCRF5Q76YFY:30LSNF239UVSXND5UJBBY9VVBENI2M,focus,1550,on,1525362951063
A1BQCRF5Q76YFY:30LSNF239UVSXND5UJBBY9VVBENI2M,window_resize,359,"[1366, 677]",1525362951422
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,initialized,0,,1525362928010
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,window_resize,0,"[1024, 692]",1525362928010
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,28952,off,1525362956962
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,4936,on,1525362961898
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,28400,off,1525362990298
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,6934,on,1525362997232
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,39196,off,1525363036428
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,6972,on,1525363043400
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,15702,off,1525363059102
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,17566,on,1525363076668
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,25078,off,1525363101746
AIZTLQM7HHQN6:3F6HPJW4JD0AYIXAJ0FQZ043QPL2WD,focus,792,on,1525363102538
AHIM8PGYOIN0K:3KGTPGBS6XLX6E85O00PHCJ659A2UE,initialized,0,,1525362898033
AHIM8PGYOIN0K:3KGTPGBS6XLX6E85O00PHCJ659A2UE,window_resize,1,"[1099, 1013]",1525362898034
A3QC57KUVJP5EW:384PI804XS1AVRDNK81BJN83NE50SC,initialized,0,,1525362884204
A3QC57KUVJP5EW:384PI804XS1AVRDNK81BJN83NE50SC,window_resize,0,"[1024, 768]",1525362884204
A3BJNFU4T7RU11:336KAV9KYQSENNSAY1XEKXPJ1XL2YC,initialized,0,,1525362864021
A3BJNFU4T7RU11:336KAV9KYQSENNSAY1XEKXPJ1XL2YC,window_resize,0,"[1366, 691]",1525362864021
A2YJZYTC8WOIZT:3C44YUNSI1P7HJYP43LC3PNBUJ7DP2,initialized,0,,1525362907589
A2YJZYTC8WOIZT:3C44YUNSI1P7HJYP43LC3PNBUJ7DP2,window_resize,0,"[1024, 721]",1525362907589
A2YJZYTC8WOIZT:3C44YUNSI1P7HJYP43LC3PNBUJ7DP2,window_resize,37840,"[1366, 677]",1525362945429
A1L3937MY09J3I:3KYQYYSHYV7PWJMOP38XEPILKEBDOL,initialized,0,,1525363088061
A1L3937MY09J3I:3KYQYYSHYV7PWJMOP38XEPILKEBDOL,window_resize,0,"[1890, 976]",1525363088061
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,initialized,0,,1525363050444
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,window_resize,0,"[1920, 995]",1525363050444
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,5437,off,1525363055881
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,1767,on,1525363057648
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,5010,off,1525363062658
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,1719,on,1525363064377
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,7715,off,1525363072092
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,4635,on,1525363076727
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,4338,off,1525363081065
AU7A3QNJF3O00:31HQ4X3T3SANSN2991NUH70RQCFSLC,focus,11270,on,1525363092335
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,initialized,0,,1525362953078
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,window_resize,0,"[1024, 768]",1525362953078
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,window_resize,5395,"[1920, 989]",1525362958473
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,focus,37119,off,1525362995592
A2EOOF9D135HQ1:3OVHNO1VE611VN0VRCJEUNPP4IEDZN,focus,16677,on,1525363012269
A1ZT30BGR3266K:3FTYUGLFSUL3O9G6KOCY5JIU3J65D8,initialized,0,,1525363114637
A1ZT30BGR3266K:3FTYUGLFSUL3O9G6KOCY5JIU3J65D8,window_resize,0,"[1028, 778]",1525363114637
A27MJOV91GA8R3:3RWE2M8QWHADFELICCKPKTYX0FX0N0,initialized,0,,1525363080778
A27MJOV91GA8R3:3RWE2M8QWHADFELICCKPKTYX0FX0N0,window_resize,0,"[1024, 731]",1525363080778
A27MJOV91GA8R3:3RWE2M8QWHADFELICCKPKTYX0FX0N0,window_resize,17748,"[1366, 768]",1525363098526
A2M45YGLOWMO4N:317HQ483I7SOM92YG29VQXYTM9EIND,initialized,0,,1525363204748
A2M45YGLOWMO4N:317HQ483I7SOM92YG29VQXYTM9EIND,window_resize,0,"[1154, 699]",1525363204748
A5NE8TWS8ZV7B:35GMH2SV3EHUOP0OLYJHK706KQCEOF,initialized,0,,1525363269869
A5NE8TWS8ZV7B:35GMH2SV3EHUOP0OLYJHK706KQCEOF,window_resize,0,"[1068, 924]",1525363269869
A5NE8TWS8ZV7B:35GMH2SV3EHUOP0OLYJHK706KQCEOF,focus,44808,off,1525363314677
A5NE8TWS8ZV7B:35GMH2SV3EHUOP0OLYJHK706KQCEOF,focus,7926,on,1525363322603
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,initialized,0,,1525363293796
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,window_resize,0,"[1024, 768]",1525363293796
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,7510,off,1525363301306
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,9092,on,1525363310398
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,90062,off,1525363400460
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,10140,on,1525363410600
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,5908,off,1525363416508
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,2296,on,1525363418804
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,1752,off,1525363420556
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,3602,on,1525363424158
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,4004,off,1525363428162
ALCOP0S6PFR2O:32N49TQG3GIMOWS96539JG4NV4BAVI,focus,2660,on,1525363430822
A26NGLGGFTATVN:3KMS4QQVK2Q34CF5IHBUV84XCMHFKE,initialized,0,,1525363262839
A26NGLGGFTATVN:3KMS4QQVK2Q34CF5IHBUV84XCMHFKE,window_resize,0,"[1024, 768]",1525363262839
AJI76D4U5WGBZ:3YDGXNSEOZU9BVGFPBI8EZYFSWE840,initialized,0,,1525363110847
AJI76D4U5WGBZ:3YDGXNSEOZU9BVGFPBI8EZYFSWE840,window_resize,1,"[1280, 710]",1525363110848
A2VQ1WGHLLLNJ1:3NC5L260MOMMU30KG93N2PL6WRRFOY,initialized,0,,1525363304233
A2VQ1WGHLLLNJ1:3NC5L260MOMMU30KG93N2PL6WRRFOY,window_resize,0,"[1366, 654]",1525363304233
AAJC9VIP5DOP:3W2LOLRXLBF072KE9CBOCXIGFASKRE,initialized,0,,1525363432777
AAJC9VIP5DOP:3W2LOLRXLBF072KE9CBOCXIGFASKRE,window_resize,0,"[1028, 778]",1525363432777
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,initialized,0,,1525363398991
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,window_resize,0,"[1024, 732]",1525363398991
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,69435,off,1525363468426
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,3376,on,1525363471802
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,2560,off,1525363474362
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,2776,on,1525363477138
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,49419,off,1525363526557
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,3791,on,1525363530348
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,1680,off,1525363532028
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,3938,on,1525363535966
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,14069,off,1525363550035
A2LR1HKNOVDTJ8:3E13VNJ1NNVL82V9BFBXTQLQJ89I15,focus,2526,on,1525363552561
A2P53AN2M8IWFP:3HRMW88U16Q7XW0I0B5P7E9XVPN0M0,initialized,0,,1525363395523
A2P53AN2M8IWFP:3HRMW88U16Q7XW0I0B5P7E9XVPN0M0,window_resize,0,"[1024, 768]",1525363395523
A2P53AN2M8IWFP:3HRMW88U16Q7XW0I0B5P7E9XVPN0M0,focus,1633,off,1525363397156
A2P53AN2M8IWFP:3HRMW88U16Q7XW0I0B5P7E9XVPN0M0,focus,4802,on,1525363401958
A3D9NTTKE35SRL:3JPSL1DZ5SZ9GRJ04EHI9ZAA919NAE,initialized,0,,1525363595894
A3D9NTTKE35SRL:3JPSL1DZ5SZ9GRJ04EHI9ZAA919NAE,window_resize,0,"[1024, 721]",1525363595894
A3D9NTTKE35SRL:3JPSL1DZ5SZ9GRJ04EHI9ZAA919NAE,window_resize,33330,"[1366, 677]",1525363629224
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,initialized,0,,1525363565160
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,window_resize,0,"[1024, 768]",1525363565160
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,focus,21035,off,1525363586195
A1C1YCP428CQ7E:3NC5L260MOMMU30KG93N2PL6WRRFOY,focus,3675,on,1525363589870
A10TWCI2VE0LWJ:354P56DE9K3OD2D757MKY2IQVSAS73,initialized,0,,1525363605289
A10TWCI2VE0LWJ:354P56DE9K3OD2D757MKY2IQVSAS73,window_resize,2,"[1024, 721]",1525363605291
A10TWCI2VE0LWJ:354P56DE9K3OD2D757MKY2IQVSAS73,window_resize,21010,"[1366, 677]",1525363626301
A3L2UB07EZJAMD:3018Q3ZVOIQUVPBSXLYZIJFKAYYARP,initialized,0,,1525363989475
A3L2UB07EZJAMD:3018Q3ZVOIQUVPBSXLYZIJFKAYYARP,window_resize,1,"[1024, 768]",1525363989476
A2A4UAFZ5LW71K:3YDGXNSEOZU9BVGFPBI8EZYFSWF48X,initialized,0,,1525363705267
A2A4UAFZ5LW71K:3YDGXNSEOZU9BVGFPBI8EZYFSWF48X,window_resize,0,"[1366, 677]",1525363705267
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,initialized,0,,1525364030446
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,window_resize,0,"[1024, 721]",1525364030446
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,focus,5091,off,1525364035537
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,focus,2935,on,1525364038472
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,window_resize,2435,"[1366, 677]",1525364040907
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,focus,131368,off,1525364172275
A22HREFDIY7AZN:3KAKFY4PGU2HI59OYJPGHJ0NHSNI3X,focus,5173,on,1525364177448
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,initialized,0,,1525364221080
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,window_resize,0,"[1024, 768]",1525364221080
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,focus,1245,off,1525364222325
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,focus,5863,on,1525364228188
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,window_resize,29755,"[1920, 989]",1525364257943
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,focus,67101,off,1525364325044
AR1IWBDA7MC86:36AHBNMV1RC1QXQQVQHVGGGNYOADYW,focus,6911,on,1525364331955
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,initialized,0,,1525364330138
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,window_resize,0,"[1024, 768]",1525364330138
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,108,on,1525364330246
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,33856,off,1525364364102
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,646,on,1525364364748
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,63492,off,1525364428240
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,668,on,1525364428908
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,1278,off,1525364430186
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,636,on,1525364430822
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,16488,off,1525364447310
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,888,on,1525364448198
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,1134,off,1525364449332
A2NAKIXS3DVGAA:37M28K1J0QDDX1SFPGPQGSTT0H4AJX,focus,4202,on,1525364453534
